blockHash	blockNumber	from	gas	gasPrice	hash	input	nonce	r	s	to	transactionIndex	v	value	contextData.timestampMillis	payload.blockHash	payload.blockNumber	payload.from	payload.gas	payload.gasPrice	payload.hash	payload.input	payload.nonce	payload.r	payload.s	payload.to	payload.transactionIndex	payload.v	payload.value	payload.properties.blockHash	payload.properties.blockNumber	payload.properties.from	payload.properties.gas	payload.properties.gasPrice	payload.properties.hash	payload.properties.input	payload.properties.nonce	payload.properties.r	payload.properties.s	payload.properties.to	payload.properties.transactionIndex	payload.properties.v	payload.properties.value	contextData.deviceTemplate	contextData.device	contextData.clientConnection	contextData.clientSession	contextData.user	contextData.timezoneId	contextData.timestamp	contextData.source
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	string	string	string	string	string	string	string
																																											meta	meta	meta	meta	meta	meta	meta	meta
														1570193529533.0	9.008936199875844e+76	8600003.0	2.668895878185214e+47	100000.0	27000000000.0	1.4143731912586602e+76	3.8020752995870066e+163	164005.0	1.0571116224230508e+77	2.9877812226961526e+76	1.0747484229214632e+48	68.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529534.0	9.008936199875844e+76	8600003.0	2.668895878185214e+47	100000.0	27000000000.0	7.010742680618282e+76	3.8020752995870066e+163	164006.0	7.337278046697573e+76	3.4028064692559715e+76	1.0747484229214632e+48	69.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529535.0	9.008936199875844e+76	8600003.0	2.668895878185214e+47	100000.0	27000000000.0	3.380607061004108e+75	3.8020752995870066e+163	164007.0	8.608184393813272e+76	3.024481868040243e+76	1.0747484229214632e+48	70.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529536.0	9.008936199875844e+76	8600003.0	2.668895878185214e+47	100000.0	27000000000.0	4.08449692979875e+76	3.8020752995870066e+163	164008.0	1.1057563196082956e+76	3.751272586843985e+76	1.0747484229214632e+48	71.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529536.0	9.008936199875844e+76	8600003.0	2.668895878185214e+47	100000.0	27000000000.0	1.0851727201596871e+77	3.8020752995870066e+163	164009.0	1.862552970961453e+76	5.6587705217743024e+76	1.0747484229214632e+48	72.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529537.0	9.008936199875844e+76	8600003.0	2.668895878185214e+47	100000.0	27000000000.0	7.605710680058538e+76	3.8020752995870066e+163	164010.0	1.5716087972547017e+76	4.444745425742031e+76	1.0747484229214632e+48	73.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529539.0	9.008936199875844e+76	8600003.0	2.9245698134608984e+47	95000.0	24150000000.0	1.0873245163975956e+77	2.4094937678059272e+163	992.0	1.2950324505283085e+76	2.5131543569615335e+76	1.0782706068441947e+48	75.0	38.0	5.759365152372387e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529540.0	9.008936199875844e+76	8600003.0	1.2000078769023858e+48	21000.0	24150000000.0	3.1783131567360026e+75	0.0	134.0	5.920808039534898e+76	5.5262176505020345e+76	1.3305824281634359e+48	76.0	38.0	5e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529541.0	9.008936199875844e+76	8600003.0	2.75194684770151e+47	400000.0	24000000000.0	3.5685517141716654e+76	0.0	1.0	1.3837285234323618e+75	3.493706481654901e+76	1.0788478388887926e+48	77.0	38.0	5e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529541.0	9.008936199875844e+76	8600003.0	1.3739176445977936e+48	52190.0	23671875000.0	2.7800681726303577e+76	3.8020752995870066e+163	561.0	3.9473596067681915e+76	4.438497829305796e+76	1.424052491448482e+48	78.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529542.0	9.008936199875844e+76	8600003.0	6.485426804938162e+47	21000.0	23100000256.0	1.0864005173057143e+77	0.0	14.0	3.606413643127249e+76	2.4401848860605523e+76	8.334191283881491e+47	79.0	38.0	3.01e+18																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529543.0	9.008936199875844e+76	8600003.0	2.1998248624063808e+47	21000.0	23100000256.0	8.887954654066531e+76	0.0	7.0	6.147728137011586e+76	4.498233499309857e+76	2.7835109522991663e+47	80.0	37.0	4.736328998747937e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529544.0	9.008936199875844e+76	8600003.0	1.286762689083036e+48	21000.0	23100000256.0	2.5606219301280773e+75	0.0	602.0	7.164897821358005e+76	3.249164857814952e+76	8.157597941797019e+47	81.0	37.0	1.5e+18																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529545.0	9.008936199875844e+76	8600003.0	1.3522576291887028e+48	80000.0	23100000000.0	1.6799421364516576e+76	3.8020752995870066e+163	526.0	8.160887951395503e+76	1.695901800247406e+76	7.92655029175937e+47	82.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529546.0	9.008936199875844e+76	8600003.0	4.659657752352933e+47	21000.0	23000000000.0	7.016762646404973e+76	0.0	14.0	2.4556689384026352e+76	2.9040846367476e+76	8.988797425854837e+47	83.0	27.0	5261910405309315.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529547.0	9.008936199875844e+76	8600003.0	2.5542588744896272e+38	65000.0	23000000000.0	8.514040339961404e+76	4.553935443308624e+163	1304569.0	7.505597902943137e+76	6.301469189865576e+75	1.1977938386330456e+48	84.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529548.0	9.008936199875844e+76	8600003.0	1.4369198774472617e+48	150000.0	22000000000.0	2.132377411839384e+76	2.488491437828598e+163	8296839.0	5.5210996383136816e+76	2.772897315915231e+74	4.167025792502277e+47	85.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529549.0	9.008936199875844e+76	8600003.0	1.4369198774472617e+48	150000.0	22000000000.0	9.587274652222735e+76	2.488491437828598e+163	8296840.0	5.225887489650118e+76	3.611982497988541e+76	6.600849823796164e+47	86.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529550.0	9.008936199875844e+76	8600003.0	1.4369198774472617e+48	150000.0	22000000000.0	5.095549798105011e+75	2.488491437828598e+163	8296841.0	1.5854678683703536e+76	2.4100884648372873e+76	1.2631439412719072e+47	87.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529551.0	9.008936199875844e+76	8600003.0	1.4369198774472617e+48	150000.0	22000000000.0	2.969504361470582e+76	2.488491437828598e+163	8296842.0	1.0094830045832914e+77	3.844929541053996e+76	8.395905976854024e+47	88.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529551.0	9.008936199875844e+76	8600003.0	6.699464792642749e+47	63000.0	22000000000.0	1.0305486618343106e+77	3.8020752995870066e+163	660.0	1.0650474420146011e+77	2.3831068710551172e+76	1.2488751460129641e+48	89.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529552.0	9.008936199875844e+76	8600003.0	6.699464792642749e+47	63000.0	22000000000.0	7.4872967521692e+76	3.8020752995870066e+163	661.0	9.481225436557944e+75	2.0418294981968727e+75	1.2488751460129641e+48	90.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529553.0	9.008936199875844e+76	8600003.0	1.5190599884527626e+47	150000.0	22000000000.0	1.7560408007913348e+75	3.4133529986773976e+162	1355.0	4.019996616152005e+76	4.905171048456718e+76	1.3318678087248763e+48	91.0	38.0	8.865971e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529554.0	9.008936199875844e+76	8600003.0	1.1941093819299314e+48	60000.0	21210000000.0	1.0015469499068498e+77	3.8020752995870066e+163	29.0	4.7675565658458013e+76	4.360371561251333e+75	1.2488751460129641e+48	92.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529555.0	9.008936199875844e+76	8600003.0	4.6478967854661994e+45	21000.0	21000000000.0	4.5664515698625765e+76	0.0	113.0	1.1072072556769789e+77	4.750904158021096e+76	1.3497734742850591e+48	93.0	38.0	199965027309505.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529556.0	9.008936199875844e+76	8600003.0	5.171988543888947e+47	21000.0	21000000000.0	9.041842578602332e+76	0.0	0.0	2.5389590850435617e+76	5.150061980531611e+76	5.127721354053522e+47	94.0	38.0	5.350643e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529557.0	9.008936199875844e+76	8600003.0	1.0416876202158104e+48	200000.0	21000000000.0	2.2317069738528466e+76	3.8020752995870066e+163	0.0	4.616821560988685e+76	3.8987136132231686e+76	7.868213749160055e+47	95.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529558.0	9.008936199875844e+76	8600003.0	5.102554023468783e+47	60000.0	21000000000.0	8.363571078434584e+75	3.8020752995870066e+163	0.0	2.478455857202393e+76	2.001056059158756e+76	8.792718003383915e+47	96.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529560.0	9.008936199875844e+76	8600003.0	8.640989717100603e+47	60000.0	21000000000.0	2.1339932459289506e+76	3.8020752995870066e+163	14.0	2.3913855769718597e+76	5.4744237232697916e+76	7.664236145551692e+47	99.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529561.0	9.008936199875844e+76	8600003.0	3.1858248089646752e+47	21000.0	21000000000.0	5.6227904907505726e+76	0.0	39.0	4.870045790497415e+76	3.565974436526001e+76	1.3030775778080256e+48	100.0	38.0	1.500441e+18																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529562.0	9.008936199875844e+76	8600003.0	1.0067613403510846e+48	21000.0	21000000000.0	8.630567367892581e+76	0.0	18.0	2.2395842727202006e+76	3.1798620585252676e+76	5.910667757110915e+47	101.0	38.0	8.94e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529563.0	9.008936199875844e+76	8600003.0	1.9262001273109566e+47	60000.0	21000000000.0	1.0128078004448212e+77	3.8020752995870066e+163	889.0	7.948625373755125e+76	4.6059835486686046e+76	5.224051382173095e+47	102.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529564.0	9.008936199875844e+76	8600003.0	1.9262001273109566e+47	60000.0	21000000000.0	5.603481499658161e+76	3.8020752995870066e+163	890.0	8.737810238423523e+76	1.8952652811516876e+76	5.224051382173095e+47	103.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529565.0	9.008936199875844e+76	8600003.0	1.0205992296364507e+48	54508.0	21000000000.0	2.3937040386073006e+76	2509543862.0	17.0	2.2195078927188028e+75	4.280397878433411e+76	8.769009772425075e+47	104.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529565.0	9.008936199875844e+76	8600003.0	1.1847250754364932e+48	200000.0	21000000000.0	6.961297376051554e+76	3.8020752995870066e+163	4.0	5.2480781727040284e+76	3.169429600978404e+75	7.723775656548026e+46	105.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529566.0	9.008936199875844e+76	8600003.0	4.825604515425024e+46	60000.0	21000000000.0	6.149067554438488e+76	3.8020752995870066e+163	4.0	6.432726798961132e+74	4.008734478306849e+76	5.414521245751044e+47	106.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529567.0	9.008936199875844e+76	8600003.0	1.0961969914542503e+47	60000.0	21000000000.0	5.526371950582703e+75	3.8020752995870066e+163	86.0	6.876565665131432e+76	5.591039202023792e+76	3.0996929867282002e+47	107.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529568.0	9.008936199875844e+76	8600003.0	6.731394001484957e+47	53090.0	21000000000.0	1.5279139254286638e+76	3.8020752995870066e+163	287863.0	1.1377916870817283e+77	5.4443005825464424e+75	2.6495234023458714e+47	108.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529570.0	9.008936199875844e+76	8600003.0	8.845822969104482e+47	60000.0	21000000000.0	8.18810862655128e+75	3.8020752995870066e+163	78.0	6.657935704970101e+76	3.6807592625110145e+76	1.2488751460129641e+48	110.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529571.0	9.008936199875844e+76	8600003.0	1.2632372803737164e+48	21000.0	21000000000.0	6.015535656386199e+75	0.0	3.0	1.3260097240881928e+76	1.4243102473389742e+76	8.802848537888576e+46	111.0	37.0	4200000000000000.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529572.0	9.008936199875844e+76	8600003.0	2.4994914187302073e+47	21000.0	21000000000.0	3.258555894299842e+76	0.0	0.0	5.947113474745601e+76	4.9057779870967587e+76	7.276315878810933e+47	112.0	38.0	6.4585392e+17																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529573.0	9.008936199875844e+76	8600003.0	2.315423402914559e+47	21000.0	21000000000.0	2.0160767364386353e+76	0.0	0.0	4.5007494690722536e+76	4.431343882262902e+76	2.3539715347063726e+47	113.0	37.0	1.685893e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529573.0	9.008936199875844e+76	8600003.0	8.70134639381895e+47	106930.0	21000000000.0	1.1405389131762082e+77	3.8020752995870066e+163	4498.0	3.764415080418207e+76	5.0904315906261307e+76	1.2488751460129641e+48	114.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529574.0	9.008936199875844e+76	8600003.0	8.875122109804608e+47	37155.0	21000000000.0	3.373450840016068e+76	3.8020752995870066e+163	1499.0	8.497976538430711e+76	2.7119087923081128e+76	1.0982019627428086e+48	115.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529575.0	9.008936199875844e+76	8600003.0	1.0415264231358027e+48	21000.0	21000000000.0	1.1152535772427277e+77	0.0	0.0	4.242580962688017e+75	4.883979645557877e+76	1.2259953239264021e+48	116.0	37.0	2e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529576.0	9.008936199875844e+76	8600003.0	1.4028216169996754e+48	21000.0	21000000000.0	1.1176219368203364e+77	0.0	197.0	5.825662719595966e+76	9.66756510319337e+75	1.1233594531968216e+48	117.0	37.0	5.0441e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529577.0	9.008936199875844e+76	8600003.0	1.101393694949744e+48	21000.0	21000000000.0	5.792538931264861e+76	0.0	1.0	3.938622650615161e+76	7.753140307239268e+75	9.992936975596275e+47	118.0	37.0	1e+17																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529578.0	9.008936199875844e+76	8600003.0	5.117826365211345e+47	111474.0	21000000000.0	7.426848177437069e+76	3.8020752995870066e+163	717293.0	4.774288355827313e+76	5.695447682690375e+76	1.201053046308259e+48	119.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529579.0	9.008936199875844e+76	8600003.0	2.1873725752466162e+47	21000.0	21000000000.0	6.984720632937747e+76	0.0	158.0	7.951388341650362e+74	5.2438335572746684e+76	1.4295372800129267e+48	120.0	37.0	4.462572e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529580.0	9.008936199875844e+76	8600003.0	2.1988707980105457e+47	664408.0	21000000000.0	7.606686010198484e+76	3.139272026290521e+163	8.0	6.242059502436829e+76	1.8081343892914997e+76	7.346349533233308e+47	121.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529581.0	9.008936199875844e+76	8600003.0	9.876921501456846e+47	60000.0	21000000000.0	1.1151507036538485e+77	3.8020752995870066e+163	729.0	3.965922990768745e+76	1.7519246343820298e+76	1.2488751460129641e+48	122.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529582.0	9.008936199875844e+76	8600003.0	8.05348156163383e+47	31500.0	21000000000.0	5.20064538779102e+76	0.0	213.0	2.5383839296416e+75	2.1533369113243377e+76	1.8397533108057393e+47	123.0	37.0	1e+18																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529582.0	9.008936199875844e+76	8600003.0	1.3383713922142688e+48	60000.0	21000000000.0	2.7372527009359546e+75	3.8020752995870066e+163	293.0	4.6759180066935593e+76	3.404211073808229e+76	3.0996929867282002e+47	124.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529583.0	9.008936199875844e+76	8600003.0	8.668527381294128e+46	21000.0	21000000000.0	6.641550916925494e+76	0.0	38.0	1.6164480238205834e+75	7.2159493961110165e+75	5.990020301915189e+47	125.0	38.0	1.8e+18																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529584.0	9.008936199875844e+76	8600003.0	1.4598646209635536e+48	60000.0	21000000000.0	1.0517578489010321e+77	3.8020752995870066e+163	7.0	3.032217222881007e+76	5.621049151441968e+76	1.2488751460129641e+48	126.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529586.0	9.008936199875844e+76	8600003.0	1.9180033383623205e+47	90000.0	20000000000.0	9.705240550218823e+75	3.8020752995870066e+163	30.0	5.970692203111879e+76	4.9843585960458835e+76	1.2488751460129641e+48	128.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529587.0	9.008936199875844e+76	8600003.0	1.1108038178215121e+48	21000.0	20000000000.0	9.042993908874178e+76	0.0	646.0	9.467406877358826e+76	2.924253423692128e+76	1.9125271247580887e+47	129.0	28.0	6.988396075031126e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529588.0	9.008936199875844e+76	8600003.0	8.924331680282084e+47	90000.0	20000000000.0	8.593320919246249e+76	3.8020752995870066e+163	4.0	3.601903963344988e+76	2.1970299656402504e+75	1.2488751460129641e+48	130.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529588.0	9.008936199875844e+76	8600003.0	5.9571019233791424e+47	90000.0	20000000000.0	3.748915647841072e+76	3.8020752995870066e+163	304.0	4.0883785226868635e+76	4.8469283536575634e+76	1.2488751460129641e+48	131.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529589.0	9.008936199875844e+76	8600003.0	6.841598369635579e+47	90000.0	20000000000.0	9.673745593509439e+76	3.8020752995870066e+163	65.0	7.338282145091624e+76	2.0211146431494932e+76	9.212102235038266e+47	132.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529591.0	9.008936199875844e+76	8600003.0	6.946670444060497e+47	400000.0	17300000000.0	2.4168363218416276e+76	0.0	21049.0	1.9505223355230166e+76	1.4395300184560324e+76	2.652268999895947e+47	134.0	37.0	1384000000000000.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529592.0	9.008936199875844e+76	8600003.0	2.6832618832958806e+47	52207.0	17250000000.0	8.279544941222165e+75	3.8020752995870066e+163	4.0	1.0569866175591403e+77	3.8262535913459705e+76	8.691810723107387e+47	135.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529593.0	9.008936199875844e+76	8600003.0	8.298881791280574e+47	100000.0	16000000000.0	7.903983277964261e+76	3.8020752995870066e+163	313330.0	5.192041401430856e+76	4.1256166955128134e+76	1.0534502525817168e+48	136.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529594.0	9.008936199875844e+76	8600003.0	6.152398494255642e+47	200000.0	16000000000.0	6.920390277840268e+76	2.1076840635933702e+162	490.0	1.4108493891340625e+76	1.81788955761099e+75	4.343030399650329e+34	137.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529594.0	9.008936199875844e+76	8600003.0	3.934042327962936e+47	200000.0	16000000000.0	4.351036311878637e+76	2.1076840635933702e+162	419.0	6.565737750645786e+76	1.7359737237404334e+76	4.343030399650329e+34	138.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529595.0	9.008936199875844e+76	8600003.0	6.8598008047233665e+47	250000.0	15000000000.0	4.504351014959816e+75	8.956378561459668e+85	544.0	7.188624846546767e+76	3.2572582582734275e+76	8.05383188830245e+47	139.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529596.0	9.008936199875844e+76	8600003.0	1.0454379122109777e+48	100000.0	15000000000.0	8.77710126449657e+76	3.8020752995870066e+163	12839.0	6.456702630770796e+75	3.111366297860281e+76	6.095673834179791e+46	140.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529597.0	9.008936199875844e+76	8600003.0	1.5655350102051892e+47	52280.0	13800000000.0	3.1304102119503136e+76	3.8020752995870066e+163	14622.0	7.841093826035345e+76	4.7009180506324525e+76	1.3413925899543823e+48	141.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529598.0	9.008936199875844e+76	8600003.0	1.3703559462753559e+48	108493.0	13560000000.0	7.067684898741501e+76		180217.0	4.328033610389573e+76	2.3694008074123923e+76	7.67858853814817e+47	142.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529599.0	9.008936199875844e+76	8600003.0	2.196886435291824e+47	79500.0	13200000000.0	2.46200371844013e+76	3.8020752995870066e+163	9.0	1.819737651580953e+76	8.966619182617976e+75	2.6488556574578344e+47	143.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529600.0	9.008936199875844e+76	8600003.0	1.0990970411999953e+47	21000.0	13200000000.0	8.377918979835168e+76	0.0	3.0	6.993379051334323e+76	4.6664415159617434e+76	6.6840560323591194e+47	144.0	28.0	1.1629599e+18																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529601.0	9.008936199875844e+76	8600003.0	5.1772507756835406e+47	3000000.0	13200000000.0	1.023313060809249e+77	2904235915.0	9129.0	7.276107492563136e+75	3.6990155217063144e+76	2.9168066887931003e+47	145.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529602.0	9.008936199875844e+76	8600003.0	8.609153402068253e+47	55759.0	13000000000.0	1.2807791372462365e+76	3.8020752995870066e+163	2192.0	9.025437568461255e+76	2.1739191992550706e+76	5.213773866567593e+47	146.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529603.0	9.008936199875844e+76	8600003.0	8.609153402068253e+47	55759.0	13000000000.0	2.2043271485875e+76	3.8020752995870066e+163	2193.0	8.915377571623859e+76	5.3507242600614924e+76	5.213773866567593e+47	147.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529604.0	9.008936199875844e+76	8600003.0	2.2020343649284265e+47	250000.0	13000000000.0	2.4416400422443028e+76	2.1076840635933702e+162	44.0	8.128836989154384e+76	8.328546518044161e+75	4.232247948171348e+47	148.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529605.0	9.008936199875844e+76	8600003.0	2.2020343649284265e+47	250000.0	13000000000.0	5.3379986788225374e+76	1.1594691006572446e+163	45.0	1.1182770243989943e+77	4.7505276779996506e+76	2.4004641870216878e+47	149.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529606.0	9.008936199875844e+76	8600003.0	3.673380507913639e+47	400000.0	13000000000.0	9.589435755416811e+76	7.1030222761944494e+47	0.0	1.6776792143638783e+76	2.6589631937545783e+76	9.310502912351528e+47	150.0	37.0	5e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529607.0	9.008936199875844e+76	8600003.0	1.1397144670991732e+48	78023.0	12000000000.0	6.287435988272401e+76	3.8020752995870066e+163	181.0	6.111656919081126e+76	4.734078911665752e+76	1.0629908415382534e+48	151.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529608.0	9.008936199875844e+76	8600003.0	3.7714380725553543e+46	87450.0	12000000000.0	9.799732246605154e+76	3.8020752995870066e+163	11.0	3.233407658959322e+76	4.3754779008408067e+74	2.6488556574578344e+47	152.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529609.0	9.008936199875844e+76	8600003.0	9.571376711803807e+47	400000.0	12000000000.0	8.722086939933328e+76		4186103.0	1.0229733165629845e+77	8.022315545628779e+75	2.4004641870216878e+47	153.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529610.0	9.008936199875844e+76	8600003.0	1.7859501845963238e+47	231199.0	11110000000.0	3.582760355919766e+75	3.5157536778377476e+86	83174.0	1.1226833320351276e+77	3.601916924810337e+76	3.280289212058194e+47	154.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529611.0	9.008936199875844e+76	8600003.0	1.7859501845963238e+47	333138.0	11110000000.0	2.1966337229604932e+76		83175.0	6.80081817180056e+76	4.874451963504738e+76	3.280289212058194e+47	155.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529612.0	9.008936199875844e+76	8600003.0	1.1697432365203627e+48	60000.0	11000000000.0	7.293801951445663e+76	3.8020752995870066e+163	15495.0	2.981197386650347e+76	2.2149295681848592e+76	1.3514080657538362e+48	156.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529613.0	9.008936199875844e+76	8600003.0	1.059664589349102e+48	21000.0	11000000000.0	8.422353897721751e+76	0.0	559.0	2.4754121835479057e+76	3.793957666711542e+76	5.347114479375794e+47	157.0	37.0	1.475211e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529614.0	9.008936199875844e+76	8600003.0	4.481237093007029e+47	47506.0	10250000000.0	3.0479386465691276e+76	2.1076840635933702e+162	0.0	1.1334082599728612e+76	2.99784786395545e+75	1.0330000350050588e+48	158.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
														1570193529615.0	9.008936199875844e+76	8600003.0	1.1181510498088764e+48	21000.0	10200000000.0	1.0630348810466658e+77	0.0	1.0	3.887812586404584e+76	8.755972494403092e+75	3.5619398006477232e+47	159.0	38.0	3.49e+16																			gjuan	UTC	2019-10-04T12:52:09Z	FLOWENGINE
